charge_name,uccs_code,probability,mfj_code,ncrp_code,ncic_code,nibrs_code
THEFT F3 SMPD 99-07752,2070,0.98745179972406,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-F3(SMPD00-13864),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT PROP<$1500 2+ CONV PB SERV/ELDERLY,2070,0.958484746317643,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT BY CHECK >= $20K < $100K,2070,0.81944598987639,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY-F3 [BURGLARY OF VEHICLE],2070,0.646126661405062,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"THEFT >=$1,500 <$20K PUB SERV",2070,0.545391738403939,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-F3(SMPD),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT OF SERV >=$20K<$100K,2070,0.832727504094942,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"THEFT >$1,500<$20K PUB SERV/GOVT CONTRACTOR",2070,0.751167412489815,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY [BURG OF HABITATION],2070,0.389468240773341,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT,2070,0.820794509933411,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT STOLEN PROP >=$20K <$100K,2070,0.860025768173837,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"THEFT [$20,000.00-$100,000.00]",2070,0.566868581838418,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT/PS-F3,2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT PS-F3,2070,0.820794509933411,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST W/ MV W/PREV F-3 (SMPD06-54444),2070,0.36666183313427,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT STOLEN PROP >=$20K<$100K,2070,0.860025768173837,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY [UNAUTHORIZED USE OF A MOTOR VEHICLE],2070,0.686865940406443,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT FROM PERSON,2070,0.998137409099342,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"ENGAGING IN ORGANIZED CRIMINAL ACTIVITY [THEFT-$1,500 TO $20,000]",2070,0.601653494630125,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"ENGAGING IN ORGANIZED CRIMINAL ACTIVITY [THEFT - $1,500 TO $20,000]",2070,0.601653494630125,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY [THEFT],2070,0.966129844069737,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVIY [THEFT],2070,0.986044349486646,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT -TWO PRIOR THEFT CONVICITIONS,2070,0.868993095414962,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY [THEFT],2070,0.966129844069737,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-TWO PRIOR THEFT CONVICTIONS,2070,0.999495201039453,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT FROM A PERSON - ENHANCED,2070,0.980648065035913,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT - TWO PRIOR THEFT CONVICTIONS [ENHANCED],2070,0.998319947317731,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT OF FIREARM - ELDERLY,2070,0.634563205155272,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY (THEFT),2070,0.966129844069737,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT FROM PERSON-ELDERLY,2070,0.999556324271967,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT FROM PERSON -ELDERLY,2070,0.999556324271967,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT OF A CONTROLLED SUBSTANCE,2070,0.991196773499057,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-F3 (THP),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY-F3 [BURGALRY OF VEHICLE],2070,0.893193245912202,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY [THEFT] /,2070,0.956885113465876,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY [BURGLARY OF MOTOR VEHICLE],2070,0.874008780335074,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY / THEFT,2070,0.98168422896374,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY / BURG VEH,2070,0.697494390758906,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT/STOLEN PROP-F3(SMPD 04-60578),2070,0.997215359508922,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT STOLEN PROP-F3(HAYS CO),2070,0.997202906801461,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-F3(SMPD06-54444),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"ATTEMPTED THEFT $20,000.00 TO $100,000.00 (ATTEMPTED)",2071,0.23343260777531,166,251,,
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY / BURG BLDG,2070,0.938045374414264,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY / BURGLARY OF HAB,2070,0.888650227130248,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT PROP>=$20K<$100K PUB SERV/ELDERLY,2070,0.982415732200823,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT PS/GOVT CONTRACTOR-F2 (TSUPD 0401638),2070,0.988945728892968,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"THEFT PROP<$1,500 2/MORE PREV CONVIC",2070,0.995285989320708,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT STOLEN PROP>=$100K<$200K,2070,0.894330480020941,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT [REPEAT OFFENDER WITH TWO PRIOR THEFT CONVICTIONS],2070,0.99995824574955,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-TWO PRIOR THEFT CONVICTIONS,2070,0.999495201039453,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY-F1(HCSOC02-26775),2070,0.579478804557266,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY [BURG OF BLDG],2070,0.723304565965411,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-F1 (SMPD02-44846),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY / BURG HAB,2070,0.681900511119887,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"THEFT OVER $200,000.00",2070,0.56965065333763,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY-F1 (C03-28837)(THEFT),2070,0.986044349486646,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT/4(THP),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT U/20K SJF/SMPD#99-26954,2070,0.892154567743451,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD00-06461),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT >$500<$1500 PUB SERV/GOVT CONTRACTOR TWO PRIOR CONVICTIONS,2070,0.836948336436648,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"THEFT OF SERV >=$1,500<$20K",2070,0.812070910816449,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF (HCSO C01-01096),2070,0.53623251543245,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
TAKE CERTAIN WILDLIFE RESOURCES W/O CONSENT,2070,0.993024110692426,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(HCSOC00-40209),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD01-8216),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-FS(HCSO C01-12923),2070,0.53623251543245,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT BY CHECK >$1500<$20K,2070,0.741988967959635,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"THEFT BY CHECK >$1,500 < $20K",2070,0.741988967959635,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT PROP GRAVE/HUMAN CORPSE,2070,0.979045811922799,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"THEFT BY CHECK >= $1,500 <$20K",2070,0.69534655083634,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"THEFT BY CHECK >$1,500< $20K",2070,0.741988967959635,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD 01-56765),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(HCSOC02-01962),2070,0.541087813051848,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD01-59284),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT U/20K-SJF/HCSO#C02-00083,2070,0.876567219585748,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(HCSO 02-02182),2070,0.53623251543245,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST-SJF(HCSOC02-06743),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST-SJF(HCSOC02-04952),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST/MV-SJF (SMPD 02-8079),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST-SJF(HCSOC02-10372),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ABND/ENDANG/CHLD-SJF(SMPD 02-18492),2070,0.597645695061174,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"THEFT <$1,500 2/MORE PREV CONVIC",2070,0.997730212546686,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(HCSOC02-34235),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST/MV-SJF (HCSO C02-35302),2070,0.345779708059156,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST-SJF(HCSOC02-37655),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST/MV-SJF(SMPD 03-61732),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(KPD),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST/MV-SJF(SMPD 02-57988),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD03-04188),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST/MV-SJF(HCSOC03-05015),2070,0.345819223193246,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-REPEAT OFFENDER,2070,0.999788940332775,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT W/2 PREV CONV-SJF(SMPD 03-13707),2070,0.998336632011178,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST/MV-SJF(SMPD03-17894),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT OF SERVICE - BY PASSING CHECK,2070,0.916640765528491,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST/MV-SJF(SWT 0301608),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST/MV-SJF(SMPD 03-32723),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(HCSO C03-14548),2070,0.53623251543245,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD 03-41121),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD03-50698),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(HCSO C03-33858),2070,0.53623251543245,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(HCSO C03-43307),2070,0.539439304950542,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
ENGAGING IN ORGANIZED CRIMINAL ACTIVITY / BURG BLD,2070,0.971239971515412,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT U/20K-SJF/HCSO#C03-20973,2070,0.876567219585748,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD 03-66649),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD 03-67057),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT U/20K-SJF/HCSO#C03-47426,2070,0.876567219585748,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST/MV-SJF(SMPD 04-01837),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT U/20K-SJF/SMPD#03-28183,2070,0.820794509933411,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST/MV-SJF(HCSO C04-19717),2070,0.345779708059156,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT U/20K-SJF/SMPD#04-5529,2070,0.820794509933411,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
EVAD ARST-SJF(THP),2070,0.345918647254981,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF (HCSO C04-01022),2070,0.53623251543245,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD 04-53356),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF (HCSO CO4-25253),2070,0.53623251543245,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD 05-21792),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT STOLEN PROP >=$1500 <$20K BY CHECK,2070,0.811644107436249,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT OF SERV-BY PASSING CHECK,2070,0.56604841908481,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
"THEFT UNDER $1,500-TWO PRIOR THEFT CONVIC",2070,0.96321713875057,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT U/$1500-TWO PRIOR THEFT CONVICTIONS,2070,0.996794490387792,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF (SMPD 06-40896),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF (SMPD 06-33988),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
THEFT-SJF(SMPD 06-32852),2070,0.513293192545825,165,250,2301;2302;2303;2304;2305;2306;2307;2308;2309;2310;2311;2312;2314;2315;2316;2399,23A;23B;23C;23D;23E;23F;23G;23H
